id,quality_score,content_integrity,content_ratio,content_length,one_sentence_description,content_type,business_sector,technical_content,information_density,content_quality,audience_level,commercial_bias,time_sensitivity,content_safety,educational_value,reasoning_indicators,pii_presence,regional_relevance,country_relevance,full_doc_lid_score,duplicate_count,full_doc_lid,minhash_cluster_size,gold_score,llm_educational_value,llm_content_quality,source
<urn:uuid:6c37cff7-e0e4-4265-960c-1a2adf148ff7>,0.12,fragment,minimal_content,minimal,"Fragment of a Swedish bus schedule listing route numbers, dates of operation, and exceptions.","['structured_data', 'reference']",['transportation_logistics'],['non_technical'],thin,poor,general,none,regularly_updating,safe,none,none,no_pii,['european'],['sweden'],0.9972822070121764,0.0,swe_Latn,1.0,0.3,0.0,0.3,extreme_sample_bottom
<urn:uuid:a3654cac-af8e-458a-89b0-548569f9f14f>,0.24,fragment,minimal_content,minimal,Header fragment from a work protocol for a Swedish men's basketball match.,['structured_data'],['media_entertainment'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9530810117721558,0.0,swe_Latn,1.0,0.6,0.0,0.6,extreme_sample_bottom
<urn:uuid:edbf99ca-3dd0-41f7-8c7d-9b0fdbdd45b1>,0.22,complete,mostly_navigation,minimal,Promotional landing page offering a PDF download of the Swedish book 'K4nng ingen skam'.,['transactional'],"['media_entertainment', 'retail_commerce']",['non_technical'],thin,poor,youth,pure_marketing,slowly_changing,safe,none,none,no_pii,['european'],['sweden'],1.0000096559524536,0.0,swe_Latn,1.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:01aa3a43-589d-4d64-9ef2-b7c222fd9be4>,0.12,fragment,minimal_content,minimal,"Fragment of official results from the 

 skid game '

 

 '

 held in 

 

 Sweden in 2011.",['structured_data'],['general_interest'],['non_technical'],empty,unacceptable,general,none,evergreen,safe,none,none,no_pii,['european'],['sweden'],0.9531278014183044,1.0,swe_Latn,1.0,0.3,0.0,0.3,extreme_sample_bottom
<urn:uuid:7ba9c61c-7c47-4db0-a5ad-5b03f46eb78c>,0.08,severely_degraded,minimal_content,minimal,Corrupted text with no identifiable topic or meaningful content.,['boilerplate'],['other'],['non_technical'],empty,unacceptable,general,none,evergreen,safe,none,none,no_pii,['indeterminate'],['none'],0.8163915872573853,0.0,swe_Latn,1.0,0.2,0.0,0.2,extreme_sample_bottom
<urn:uuid:afd021de-86ef-42b2-bc92-be24ea9c0fb7>,0.18,fragment,mostly_navigation,minimal,Header and footer fragments from a Swedish sports race results page listing categories and dates.,['structured_data'],['general_interest'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9811967611312866,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:e54a3f29-b92d-48b1-8fc4-85a3c3bff288>,0.14,fragment,mixed_content,brief,"A collection of descriptions, reviews, and promotional announcements for the autobiography of Iron Maiden singer Bruce Dickinson.","['transactional', 'review_critique', 'press_release']","['media_entertainment', 'retail_commerce']",['non_technical'],thin,poor,general,heavy,time_sensitive,mild_concerns,none,none,no_pii,['european'],['sweden'],0.9998658895492554,0.0,swe_Latn,1.0,0.2,0.1,0.2,extreme_sample_bottom
<urn:uuid:41c3b89b-f06b-4908-9e11-fb3fbdf4d346>,0.08,fragment,minimal_content,minimal,"Fragment containing metadata, a title, and musical score symbols for a composition by Birger Sjberg.","['creative', 'structured_data']",['media_entertainment'],['non_technical'],empty,unacceptable,general,minimal,evergreen,safe,none,none,no_pii,['european'],['sweden'],0.9057900905609132,0.0,swe_Latn,1.0,0.2,0.0,0.2,extreme_sample_bottom
<urn:uuid:a52fcbb6-0b61-4e6d-acfe-117faa11ef0e>,0.38,mostly_complete,mixed_content,brief,Product listing and synopsis for the Swedish book 'Guldsot' about the cancer charity fraudster Johan af Donner.,"['transactional', 'review_critique']","['media_entertainment', 'nonprofit_ngo']",['non_technical'],thin,poor,general,heavy,evergreen,safe,minimal,none,no_pii,['european'],['sweden'],0.9999791383743286,1.0,swe_Latn,1.0,0.5,0.3,0.5,extreme_sample_bottom
<urn:uuid:4cb60937-498a-4c8f-b3a1-ae4ecc0bca78>,0.18,fragment,mostly_navigation,minimal,A list title for the top 20 largest education companies by revenue from 2013 to 2018.,['structured_data'],['education_sector'],['non_technical'],empty,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],1.0000083446502686,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:96c0a304-c855-4b8b-b43b-62e400787758>,0.08,fragment,mostly_navigation,minimal,A list of services and locations related to horse racing and betting facilities.,"['structured_data', 'transactional']","['gambling_betting', 'media_entertainment']",['non_technical'],thin,poor,general,moderate,slowly_changing,safe,none,none,no_pii,['european'],['sweden'],0.9920828938484192,0.0,swe_Latn,1.0,0.2,0.0,0.2,extreme_sample_bottom
<urn:uuid:a5bd0a5a-e507-4adf-91a0-96b98d68b8a1>,0.18,fragment,mostly_navigation,brief,Promotional landing page with links for purchasing the medication Suhagra (Sildenafil Citrate) across international borders.,['transactional'],"['pharmaceutical_biotech', 'retail_commerce']",['non_technical'],empty,unacceptable,general,pure_marketing,time_sensitive,harmful,none,none,no_pii,"['european', 'north_american', 'middle_eastern']","['sweden', 'united_states', 'netherlands', 'italy', 'norway', 'greece', 'france', 'turkey', 'austria', 'portugal']",0.9916576147079468,1.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:96368c13-eba3-49ec-931f-82dd38c4ca1a>,0.18,fragment,mostly_navigation,minimal,Fragment of a Swedish vocational interview guide regarding substance abuse diagnosis and criteria.,"['structured_data', 'reference']","['healthcare_medical', 'government_public', 'education_sector']",['basic_technical'],thin,poor,advanced,none,slowly_changing,safe,minimal,none,no_pii,['european'],['sweden'],0.995660960674286,1.0,swe_Latn,3.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:9e6f245e-d2ca-4a04-b8e0-dbe80232cf7e>,0.18,complete,mostly_navigation,minimal,"Product listing for a Swedish children's activity book about learning letters, featuring SEO keyword stuffing.",['transactional'],"['retail_commerce', 'media_entertainment', 'education_sector']",['non_technical'],empty,poor,general,pure_marketing,slowly_changing,safe,none,none,no_pii,['european'],['sweden'],0.99988055229187,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:d6cdceb6-f054-4ff3-88cb-19d775e77757>,0.18,fragment,minimal_content,minimal,Fragment of a product page listing technical data and sustainability information for a bag.,"['transactional', 'structured_data']","['manufacturing_industrial', 'agriculture_food']",['non_technical'],thin,poor,general,moderate,slowly_changing,safe,none,none,no_pii,['european'],['estonia'],0.7997115254402161,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:db91d797-52c2-4f80-a832-716b9db682ce>,0.18,fragment,minimal_content,minimal,Fragment containing metadata and headers from a 2014 clinical microbiology price list in Sweden.,"['boilerplate', 'structured_data']",['healthcare_medical'],['basic_technical'],empty,poor,expert,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9997610449790956,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:66cb23c6-08ae-4f07-8b80-f473ad4ec387>,0.22,fragment,mostly_navigation,minimal,Fragmented list of results and metadata for Icelandic horse competitions held in September 2023.,['structured_data'],"['media_entertainment', 'general_interest']",['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,contains_pii,['european'],['iceland'],0.8158823847770691,0.0,swe_Latn,1.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:5aca66b3-922c-4cbc-aa64-1b1e294df940>,0.3,fragment,mixed_content,brief,A collection of product listings and descriptions for the Swedish language learning book 'Spanska Direkt'.,"['transactional', 'reference']","['retail_commerce', 'education_sector']",['non_technical'],thin,poor,general,heavy,regularly_updating,safe,minimal,none,no_pii,['european'],['sweden'],0.9999756813049316,0.0,swe_Latn,1.0,0.3,0.3,0.3,extreme_sample_bottom
<urn:uuid:3790f81d-f993-4e88-817d-7ba0464d067e>,0.22,fragment,mostly_navigation,minimal,Fragment of a public transport schedule for the route to Herrljunga station in Sweden.,"['structured_data', 'reference']",['transportation_logistics'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9999743700027466,0.0,swe_Latn,1.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:2777f927-1292-4933-afa9-ac60014a05f1>,0.12,fragment,mostly_navigation,minimal,Fragment of a Swedish train schedule listing dates and times for the Alingsster terminal.,['structured_data'],['transportation_logistics'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9969443082809448,0.0,swe_Latn,1.0,0.3,0.0,0.3,extreme_sample_bottom
<urn:uuid:88d4986a-5928-496f-8964-5b8953d56032>,0.18,fragment,mixed_content,brief,"A fragmented collection of metadata, a plot synopsis, and unrelated text snippets regarding the Swedish book 'Blodets cirkel'.","['transactional', 'creative', 'structured_data']",['media_entertainment'],['non_technical'],thin,poor,general,heavy,evergreen,safe,none,none,no_pii,['european'],"['sweden', 'united_kingdom']",0.999913454055786,1.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:aa2e5d59-2feb-4ee7-83e4-93870b0e0881>,0.22,fragment,minimal_content,minimal,Fragment of a Swedish population and school enrollment forecast for Tomtebo Innertavle.,['structured_data'],"['government_public', 'education_sector']",['data_heavy'],thin,poor,general,none,regularly_updating,safe,none,none,no_pii,['european'],['sweden'],0.9935562014579772,0.0,swe_Latn,1.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:dcc1d32d-bcee-404a-b81a-a9356e73ccaa>,0.12,fragment,mostly_navigation,minimal,"Header fragment from a Swedish event listing containing fields for leader, phone, email, start time, and location.",['structured_data'],['general_interest'],['non_technical'],empty,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9999054670333862,1.0,swe_Latn,1.0,0.3,0.0,0.3,extreme_sample_bottom
<urn:uuid:02b2528f-c921-4a2d-9dc9-215bd35d4852>,0.18,mostly_complete,mixed_content,moderate,"Aggregated listings, product descriptions, and metadata for the Swedish edition of the erotic romance novel 'Calendar Girl'.","['transactional', 'review_critique', 'structured_data']","['retail_commerce', 'media_entertainment']",['non_technical'],thin,poor,general,heavy,slowly_changing,nsfw,none,none,no_pii,['european'],['sweden'],0.9996207356452942,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:37bcc3a2-4b68-4a29-81ad-82d6db4536bf>,0.22,fragment,mostly_navigation,minimal,Navigation page listing viewership statistics and ratings for the Swedish Eurovision Song Contest 2012.,['structured_data'],['media_entertainment'],['non_technical'],thin,poor,general,none,evergreen,safe,none,none,no_pii,['european'],['sweden'],0.9996966123580932,1.0,swe_Latn,1.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:cccfb686-dce2-4404-bfa4-988ea8d91d66>,0.16,fragment,minimal_content,minimal,Header and footer fragments from an official results page for the Bessemerloppet race.,['structured_data'],"['media_entertainment', 'general_interest']",['non_technical'],empty,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9633060097694396,1.0,swe_Latn,1.0,0.4,0.0,0.4,extreme_sample_bottom
<urn:uuid:a58db148-04d1-4951-9e1c-c90945131347>,0.18,fragment,mixed_content,moderate,"Aggregated product listings, descriptions, and snippets for the Swedish publication Subaltern 2 (2015).","['transactional', 'reference', 'structured_data']","['retail_commerce', 'media_entertainment', 'academic_research']",['non_technical'],thin,poor,general,heavy,slowly_changing,safe,minimal,none,no_pii,['european'],['sweden'],0.9997898936271667,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:fb737652-bf5d-440b-9530-796109e62a16>,0.18,fragment,mostly_navigation,minimal,A collection of search snippets and metadata related to the Swedish children's book 'Mamma Mu får ett s5r'.,"['structured_data', 'reference']","['media_entertainment', 'retail_commerce']",['non_technical'],thin,poor,general,moderate,evergreen,safe,none,none,no_pii,['european'],['sweden'],1.000007152557373,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:e4be84ed-8844-468c-a483-3936d7fc7bb5>,0.18,fragment,mostly_navigation,minimal,A collection of headlines and source information for various commodity price charts from a Swedish metals supplier.,"['structured_data', 'reference']","['mining_resources', 'financial_services']",['data_heavy'],thin,poor,advanced,moderate,time_sensitive,safe,none,none,no_pii,"['european', 'global']","['sweden', 'united_kingdom', 'united_states']",0.9823834896087646,0.0,swe_Latn,2.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:7230743e-e3c7-446e-b0f6-bf80b573e58a>,0.3,fragment,minimal_content,minimal,Header fragment from a Swedish sports club results page listing software license details.,['structured_data'],['general_interest'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9635679125785828,0.0,swe_Latn,1.0,0.6,0.1,0.6,extreme_sample_bottom
<urn:uuid:5e5af5d9-76f5-4b25-9a6b-bb6d03bc0a7c>,0.22,fragment,minimal_content,minimal,Fragment of a Swedish official results page for the 2022 Getberga U10 Super-G.,['structured_data'],['media_entertainment'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9430996775627136,0.0,swe_Latn,1.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:32e34825-b52e-4e27-b38c-65a848515174>,0.12,fragment,mostly_navigation,minimal,Fragmented preview of a preliminary startlist for the 2009 Intersport Cup competition.,['structured_data'],['media_entertainment'],['non_technical'],empty,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.8263883590698242,0.0,swe_Latn,1.0,0.3,0.0,0.3,extreme_sample_bottom
<urn:uuid:a06a12b2-ab78-49ae-bf57-3a6cef5aab16>,0.22,fragment,minimal_content,minimal,Header and footer snippet for a 2009 IK Vista Par-Division sprint relay race result page.,['structured_data'],['general_interest'],['non_technical'],empty,poor,general,none,evergreen,safe,none,none,no_pii,['european'],['sweden'],0.9851650595664978,0.0,swe_Latn,1.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:105e620c-f9d3-4e6e-a60a-22a9328cc3a3>,0.38,fragment,minimal_content,minimal,Header fragment containing a product information leaflet label and company details.,"['boilerplate', 'transactional']",['manufacturing_industrial'],['non_technical'],thin,poor,general,moderate,slowly_changing,safe,none,none,no_pii,['european'],['sweden'],0.9278351664543152,0.0,swe_Latn,1.0,0.8,0.1,0.8,extreme_sample_bottom
<urn:uuid:8bae8dc2-c8fc-4425-94b3-62da2bdd41db>,0.18,fragment,mixed_content,brief,"A collection of book listings, summaries, and purchasing information for Jojo Moyes's novel 'Livet efter dig'.","['transactional', 'review_critique']","['retail_commerce', 'media_entertainment']",['non_technical'],thin,poor,general,heavy,evergreen,safe,none,none,no_pii,['european'],"['sweden', 'united_kingdom']",0.9999954700469972,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:a55b92d5-3cec-43f6-a2a7-dccea7181e44>,0.18,fragment,mixed_content,brief,A fragmented collection of Swedish book listings and download links for various titles.,"['transactional', 'structured_data']","['retail_commerce', 'education_sector']",['non_technical'],thin,poor,general,heavy,regularly_updating,safe,none,none,no_pii,['european'],['sweden'],0.999866247177124,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:f94a44a9-3ce5-4351-bbef-8d7b9ed14679>,0.18,fragment,mostly_navigation,minimal,Fragment of a public transport schedule for Brandsbo v4g to Norsesund station in Sweden.,"['structured_data', 'reference']",['transportation_logistics'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9994027614593506,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:0667c555-5879-4828-9cf3-719ff1c45c95>,0.18,fragment,mixed_content,moderate,"A collection of catalog entries, descriptions, and purchase links for the book 'East African Safari' by Sid Roland Rommerud.","['transactional', 'reference', 'structured_data']","['retail_commerce', 'media_entertainment']",['non_technical'],thin,poor,general,heavy,slowly_changing,safe,minimal,none,no_pii,"['sub_saharan_african', 'european']","['sweden', 'united_kingdom', 'ethiopia', 'spain', 'norway', 'denmark']",0.9996390342712402,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:e7c1a200-667f-4770-9e87-b49982e19039>,0.24,fragment,minimal_content,minimal,Fragment listing the Stockholms L6ns Landsting and its administration.,['structured_data'],['government_public'],['non_technical'],thin,poor,general,none,slowly_changing,safe,none,none,no_pii,['european'],['sweden'],0.961914360523224,0.0,swe_Latn,1.0,0.6,0.0,0.6,extreme_sample_bottom
<urn:uuid:f39c2485-a2fd-4c5a-aaf2-b9f6451807cb>,0.18,fragment,minimal_content,minimal,Fragmentary schedule listing departure times from Lilla Bommens Hamn with contact information.,['structured_data'],['transportation_logistics'],['non_technical'],thin,poor,general,minimal,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9950171709060668,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:d4a9ef47-febf-4c66-980e-5a4513accd86>,0.18,fragment,mostly_navigation,brief,A collection of search result snippets and links related to the Swedish book series 'Hxmstaren'.,"['structured_data', 'transactional']","['media_entertainment', 'retail_commerce']",['non_technical'],thin,poor,general,heavy,slowly_changing,safe,none,none,no_pii,['european'],['sweden'],0.9999105930328368,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:17f5f5c7-7950-437f-b56e-b09ddaf77150>,0.14,fragment,mostly_navigation,minimal,"Fragment of a Swedish public transport map showing lines, stations, and directions.","['reference', 'structured_data']",['transportation_logistics'],['non_technical'],thin,poor,general,none,slowly_changing,safe,none,none,no_pii,['european'],['sweden'],0.8499114513397217,0.0,swe_Latn,1.0,0.2,0.1,0.2,extreme_sample_bottom
<urn:uuid:dd662cc7-6432-4964-85d2-2ea1970b33b3>,0.38,fragment,minimal_content,minimal,"Title for the results list of an open class hunting competition in Gotland, Sweden.",['structured_data'],['general_interest'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9936783909797668,0.0,swe_Latn,1.0,0.8,0.1,0.8,extreme_sample_bottom
<urn:uuid:7c298f54-59b2-4f96-b846-8cd64f6a096c>,0.22,fragment,mostly_navigation,minimal,"A list of Swedish car sales statistics for July 2016, including top models and age distributions.","['structured_data', 'news_report']","['automotive_industry', 'retail_commerce']",['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.999984860420227,0.0,swe_Latn,1.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:d16a88ae-3988-42e2-9853-e082e17cbf4b>,0.28,complete,mostly_navigation,brief,Summary and SEO keyword list for the Swedish children's book 'Tio ,"['review_critique', 'transactional']","['media_entertainment', 'education_sector']",['non_technical'],thin,poor,general,heavy,evergreen,safe,none,none,no_pii,['european'],['sweden'],0.997101902961731,0.0,swe_Latn,1.0,0.4,0.2,0.4,extreme_sample_bottom
<urn:uuid:03eea126-0180-4292-a337-aa5a753ca8ff>,0.18,fragment,mixed_content,brief,"Synopsis and metadata for the Swedish crime novel ""Den gode vargen"" by Alexander S6derberg.","['transactional', 'review_critique']","['media_entertainment', 'retail_commerce']",['non_technical'],thin,poor,general,heavy,evergreen,safe,none,none,no_pii,['european'],"['sweden', 'czech_republic']",1.0000065565109253,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:0c1e5308-4df3-4589-8051-a4c1d7417e57>,0.22,fragment,mostly_navigation,minimal,Fragment of a Swedish guidebook page listing operational dates and notes for facilities at ,"['reference', 'structured_data']",['hospitality_tourism'],['non_technical'],thin,poor,general,minimal,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9999912977218628,0.0,swe_Latn,4.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:be91424c-7112-4f28-b862-7371b09cb38a>,0.18,fragment,mostly_navigation,minimal,Fragment of a property register listing headers and a note regarding unfinished projects.,['structured_data'],['real_estate_construction'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9999513626098632,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:91d4e4fc-1695-4518-9815-73355e7f82bf>,0.28,complete,mostly_navigation,minimal,"A Swedish-language download page for the book ""Metamedicin"" about a holistic health model.","['transactional', 'reference']","['healthcare_medical', 'retail_commerce']",['non_technical'],thin,poor,general,heavy,evergreen,safe,minimal,none,no_pii,['european'],['sweden'],0.9999924898147584,0.0,swe_Latn,1.0,0.4,0.2,0.4,extreme_sample_bottom
<urn:uuid:3ef3c2c8-f43b-4017-9aaf-9b710892ddce>,0.12,fragment,mostly_navigation,minimal,Fragment of a Swedish public transport schedule for the route to Bjrholmen.,"['structured_data', 'reference']",['transportation_logistics'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9995323419570924,0.0,swe_Latn,1.0,0.3,0.0,0.3,extreme_sample_bottom
<urn:uuid:a3ebb327-ac87-4806-81d5-f5a9e6d124d5>,0.18,fragment,minimal_content,minimal,"Repetitive header text for a 2019 horse racing event in Halmstad, Sweden.",['structured_data'],['gambling_betting'],['non_technical'],empty,unacceptable,general,heavy,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9998950958251952,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:1c43a936-8a7e-44a1-8286-16f842464c90>,0.22,fragment,mostly_navigation,minimal,Fragment of an environmental data sheet for the Spirovent Superior S6A product by SundaHus.,"['technical_documentation', 'structured_data']","['manufacturing_industrial', 'chemicals_materials']",['basic_technical'],thin,poor,expert,minimal,slowly_changing,safe,none,none,no_pii,['european'],['sweden'],0.9996826648712158,0.0,swe_Latn,2.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:1246bbb6-5088-4553-a6d1-777722a71473>,0.22,fragment,mostly_navigation,minimal,"Fragment of a Swedish event schedule listing dates, times, and booking information for Acklinga Solbacken.","['structured_data', 'transactional']",['hospitality_tourism'],['non_technical'],thin,poor,general,moderate,time_sensitive,safe,none,none,contains_pii,['european'],['sweden'],0.9952025413513184,0.0,swe_Latn,1.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:ecd4b0d6-5d5c-458d-b2eb-eff019df319e>,0.38,fragment,mostly_navigation,minimal,Header and template fields for a Swedish Kickboxing Federation competition report form.,['structured_data'],"['media_entertainment', 'general_interest']",['non_technical'],empty,poor,general,none,evergreen,safe,none,none,no_pii,['european'],['sweden'],0.9982944130897522,0.0,swe_Latn,1.0,0.8,0.1,0.8,extreme_sample_bottom
<urn:uuid:a5ae6d3c-52e7-46a7-bb20-3a77a421caad>,0.3,fragment,minimal_content,minimal,Fragment containing the title and source of the Swedish Climate Policy Framework.,['boilerplate'],"['government_public', 'environmental_services']",['non_technical'],thin,poor,general,none,slowly_changing,safe,none,none,no_pii,['european'],['sweden'],0.9182782173156738,0.0,swe_Latn,1.0,0.6,0.1,0.6,extreme_sample_bottom
<urn:uuid:eef81d8a-4ec7-477d-8c5a-aedffbdcea88>,0.18,fragment,mostly_navigation,minimal,A fragment of a report detailing the holdings of the Sixth AP Fund in Swedish unlisted companies.,"['structured_data', 'legal_document']",['financial_services'],['non_technical'],empty,poor,expert,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9999765157699584,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:a80ee4ec-262f-4c3f-90b9-e86626fba242>,0.12,fragment,minimal_content,minimal,A navigation schema for the Swedish ITF Open 2023 tennis tournament.,['structured_data'],"['media_entertainment', 'general_interest']",['non_technical'],empty,unacceptable,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.1924142092466354,0.0,dag_Latn,1.0,0.3,0.0,0.3,extreme_sample_bottom
<urn:uuid:9bd55c18-2abf-4627-bcf1-8dc1a2cfb509>,0.18,fragment,minimal_content,minimal,Header information for a preliminary financial results report for a Swedish association.,['structured_data'],['nonprofit_ngo'],['non_technical'],empty,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9973953366279602,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:c25df23a-ad4c-473c-bdff-5fe22fdb43d2>,0.22,fragment,mostly_navigation,minimal,Fragment of a Swedish public transport schedule for the route between Orust and Kampenhof.,"['structured_data', 'reference']","['transportation_logistics', 'government_public']",['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9989093542099,0.0,swe_Latn,1.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:435777ba-88d1-483e-8da7-219ba1ff4674>,0.18,mostly_complete,mixed_content,brief,Swedish-language product listing and synopsis for Jojo Moyes' novel 'Toner i natten' featuring multiple purchasing links.,"['transactional', 'review_critique', 'structured_data']","['retail_commerce', 'media_entertainment']",['non_technical'],thin,poor,general,heavy,slowly_changing,safe,none,none,no_pii,['european'],"['sweden', 'united_kingdom']",0.999958634376526,0.0,swe_Latn,3.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:120a7509-e2c3-47e2-8a62-bf35a5718f9f>,0.22,fragment,mixed_content,minimal,Sales listing snippet for a Yamahei Pioner 16 Explorer SE boat including price and contact details.,['transactional'],"['retail_commerce', 'consumer_goods']",['non_technical'],thin,poor,general,pure_marketing,time_sensitive,safe,none,none,contains_pii,['european'],['sweden'],0.944545567035675,0.0,swe_Latn,1.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:9828f557-cafe-4038-9ece-abf6c079b01e>,0.18,fragment,minimal_content,minimal,Fragmented text listing service centers and new openings in Sweden.,['structured_data'],['other'],['non_technical'],empty,unacceptable,general,minimal,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9999438524246216,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:62dc07a4-ef46-4b00-ba5e-e8eeff78fef6>,0.22,fragment,mostly_navigation,minimal,Fragmentary announcement listing dates and locations for the Kung4lv recreation center.,"['transactional', 'reference']",['hospitality_tourism'],['non_technical'],thin,poor,general,moderate,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9992581009864808,0.0,swe_Latn,1.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:4416db8d-99b4-438a-a2f2-e85a943ae39d>,0.14,severely_degraded,minimal_content,minimal,Corrupted text with no identifiable topic or meaningful content.,['boilerplate'],['other'],['non_technical'],empty,unacceptable,general,none,evergreen,safe,none,none,no_pii,['european'],"['poland', 'sweden']",0.9928900599479676,1.0,swe_Latn,1.0,0.2,0.1,0.2,extreme_sample_bottom
<urn:uuid:a42aaa75-ce07-4f2a-bf4c-6bc296036282>,0.18,fragment,mixed_content,minimal,Metadata and search snippets for the Swedish e-book 'Fria Fantiser Hvilka' by Carl Jonas Love Almqvist.,"['transactional', 'structured_data']","['media_entertainment', 'retail_commerce']",['non_technical'],thin,poor,general,heavy,evergreen,safe,none,none,no_pii,['european'],"['sweden', 'united_kingdom']",0.8938372731208801,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
